name,persons
Ristil,3
Ristin,21
Rit,2
Rita,4517
Ritaaj,6
Ritadj,2
Ritag,25
Ritage,8
Ritah,15
Ritaj,113
Ritaje,2
Rital,92
Ritall,5
Rita-Maarit,2
Rita-Maria,2
Rita-May,3
Ritan,4
Ritchelle,7
Ritchie,2
Rite,2
Ritej,3
Ritell,3
Ritha,170
Rithika,4
Rithu,2
Rithva,10
Rithwa,2
Riti,3
Ritika,23
Ritisha,2
Ritma,2
Rito,2
Ritsa,6
Ritschild,2
Ritt,2
Ritta,185
Rittal,18
Ritthika,2
Rittva,5
Ritu,42
Rituparna,7
Ritva,2193
Ritwa,32
Ritva Liisa,2
Ritva-Leena,4
Ritva-Liisa,26
Ritwika,2
Ritza,4
Ritzel,3
Ritzi,4
Riuana,4
Riva,24
Riwa,3
Riwaa,4
Rivan,22
Riwan,2
Rivana,10
Riwana,3
Rive,2
Rivé,4
River,30
Rivera,9
Riviera,3
Rivin,2
Rivka,13
Rivon,3
Rix,4
Rixt,3
Riya,24
Riyaad,7
Riyaan,29
Riyaana,3
Riyaaq,8
Riyad,38
Riyadh,122
Riyak,5
Riyakh,3
Riyal,2
Riyam,61
Riyan,66
Riyana,10
Riyanna,3
Riyanshi,5
Riyaq,10
Riz,3
Riza,25
Rizafeta,3
Rizagul,4
Rizalina,4
Rizalyn,2
Rizan,10
Rizana,3
Rizegol,3
Rizgar,18
Rizij,4
Riziki,6
Rizk,10
Rizkallah,2
Rizkar,6
Rizki,2
Rizkia,2
Rizky,2
Rizuana,4
Rizvan,2
Rizwan,7
Rizvana,3
Rizwana,30
Rizvi,3
Rizza,10
Rjaa,2
Rkia,13
R-M,2
Rmrama,2
Rnad,3
Rnd,2
Rnda,6
Rnim,3
Ro,17
Roa,45
Roaa,105
Roa'a,9
Roah,10
Roaida,10
Roaldsdotter,2
Roan,10
Roana,4
Roba,98
Robab,28
Robaba,8
Robabah,5
Robabe,7
Robabeh,55
Robar,20
Robbie,3
Robbin,4
Robbina,2
Robbyn,2
Robeen,2
Robeena,2
Robel,43
Robella,2
Robelyn,4
Robert,22
Roberta,314
Robertha,7
Roberthsdotter,4
Robertina,28
Robertine,3
Robertovna,3
Roberts,5
Robertsdotter,126
Robertsdottir,2
Robi,7
Robia,4
Robiah,2
Robie,3
Robiel,3
Robiin,3
Robika,2
Robin,397
Robina,102
Robinah,15
Robine,27
Robinette,2
Robinne,3
Robinsdotter,11
Robinson,4
Robiya,8
Robiyabonu,3
Robiyahon,4
Robiyakhon,4
Roble,24
Robleh,4
Robles,2
Roby,5
Robyn,218
Robyne,2
Rocha,4
Rochan,2
Rochell,2
Rochelle,49
Rochin,2
Rocie,3
Rocio,277
Rocío,7
Rocita,5
Rock,3
Rocket,4
Rockstadia,2
Rocky,19
Rockya,3
Rocsana,3
Rod,11
Roda,145
Rodaena,2
Rodah,4
Rodaina,14
Rodalyn,2
Rodana,4
Rodanthi,2
Rodas,60
Rodayna,3
Rodcharin,2
Rode,200
Rodea,2
Rodeen,5
Rodeina,4
Rodela,2
Rodelinn,2
Rodelyn,3
Rodet,2
Rodha,4
Rodhe,70
Rodho,2
Rodi,13
Rodia,6
Rodiah,2
Rodica,150
Rodica-Mariana,2
Rodie,6
Rodika,4
Rodin,7
Rodina,59
Rodisa,2
Rodjana,5
Rodjin,2
Rodlin,2
Rodna,10
Rodney,4
Rodny,8
Rodo,13
Rodothea,2
Rodoula,5
Rodrigo,2
Rodrigosdotter,2
Rodrigues,8
Rodriguez,4
Rodwan,2
Rody,8
Roea,2
Roeck,6
Roed,6
Roeda,4
Roeida,3
Roel,3
Roela,3
Roelfien,3
Roelfina,2
Roelfke,2
Roelie,2
Roelinde,2
Roelofje,4
Roen,2
Roeya,3
Rofa,2
Rofael,3
Rofah,2
Rofaida,11
Rofand,4
Rofayda,3
Rofia,6
Rofida,3
Rofina,2
Rofta,3
Rogan,2
Rogash,2
Rogaya,3
Rogayah,2
Rogelia,4
Roger,13
Rogerdotter,2
Rogeria,4
Rogers,12
Rogersdotter,69
Rogette,2
Roghaieh,3
Roghaiyeh,2
Roghaya,4
Roghaye,6
Roghayeh,41
Roghayyeh,6
Rogheyeh,2
Rogheyyeh,2
Roghie,5
Roghieh,49
Roghiye,3
Roghiyeh,9
Roghyeh,5
Rogia,3
Rogie,2
Rogieh,2
Rogin,6
Rogina,11
Rogini,2
Rogiyo,2
Rogue,2
Rogul,2
Roh,5
Roha,21
Rohafza,2
Rohaifa,2
Roham,2
Rohan,15
Rohana,11
Rohangiz,12
Rohani,5
Rohann,4
Rohanna,3
Rohaya,2
Rohde,16
Rohela,2
Rohena,2
Rohey,57
Roheyatou,2
Rohi,6
Rohia,2
Rohida,2
Rohie,11
Rohif,3
Rohin,6
Rohina,21
Rohini,55
Rohinie,3
Rohit,3
Rohiv,3
Rohlat,5
Rohnak,2
Rohullah,2
Roi,2
Roia,7
Roiana,4
Roida,4
Roina,18
Roine,5
Roinedotter,3
Roinesdotter,3
Roinette,4
Roiny,7
Roisin,18
Roisín,3
Róisín,14
Roiya,3
Roj,7
Roja,63
Rojan,41
Rojana,5
Rojano,2
Rojarin,2
Rojas,3
Rojava,2
Rojbin,12
Rojchana,2
Rojda,83
Rojeen,11
Rojen,7
Rojgul,2
Rojhat,5
Roji,3
Rojin,229
Rojina,18
Rojjana,2
Rojna,6
Rojyar,2
Rokaia,36
Rokaiah,2
Rokaija,2
Rokaja,11
Rokan,18
Rokaya,61
Rokayah,3
Rokaye,2
Rokea,4
Rokeia,4
Rokeja,2
Roken,7
Rokeya,18
Rokh,3
Rokhaya,14
Rokhosh,12
Rokhsana,4
Rokhsaneh,2
Rokhsar,17
Rokhsareh,16
Rokhshana,2
Roki,2
Rokia,31
Rokiatou,2
Rokie,5
Rokiya,2
Rokod,3
Rokosh,3
Roksana,153
Roksanda,4
Roksandra,2
Roksanna,2
Rokshana,5
Roksolana,7
Rokstan,2
Rokya,5
Rola,222
Rolaf,2
Rolah,2
Rolan,3
Rolana,4
Roland,2
Rolanda,16
Rolande,13
Rolandsdotter,88
Rolav,2
Roleen,3
Rolen,2
Rolf,3
Rolfdotter,6
Rolfsdotter,298
Rolfsgård,2
Roli,2
Rolian,3
Rolin,9
Rolina,3
Roline,2
Rolita,5
Rolla,15
Rollfina,2
Rolly,10
Rolvin,2
Rolyan,3
Rolyana,2
Rom,3
Roma,124
Romadan,2
Romaf,2
Romain,2
Romaine,5
Romaisa,6
Romaisae,2
Romaissa,2
Romalyn,2
Roman,51
Romana,176
Romanah,2
Romanca,8
Romance,7
Romanda,3
Romane,18
Romané,6
Romanet,3
Romaneth,2
Romani,3
Romanita,2
Romanna,2
Romanova,5
Romanovna,6
Romany,5
Romav,2
Romaysa,6
Rombo,5
Romeal,2
Romedan,2
Romeisa,4
Romejsa,2
Romela,4
Romelia,8
Romelita,2
Romella,4
Romena,4
Romeo,3
Romesa,4
Romeysa,2
Romi,16
Romia,2
Romiana,8
Romie,4
Romila,8
Romilda,3
Romina,314
Romine,3
Romineh,2
Romio,3
Romisa,5
Romita,7
Romitha,2
Rommanee,2
Rommy,12
Romodan,14
Romola,4
Romualda,30
Romute,2
Romy,58
Ron,3
Rona,93
Ronae,2
Ronah,4
Ronahi,43
Ronahy,2
Ronai,3
Ronak,181
Ronald,2
Ronaldsdotter,3
Ronalyn,3
Ronas,2
Ronay,5
Ronayi,2
Ronaz,8
Rond,4
Ronda,13
Rondak,2
Rondek,14
Rondik,18
Rondk,6
Rondy,3
Rone,2
Ronea,2
Ronek,2
Ronela,6
Ronet,2
Ronette,9
Rong,73
Rongfen,3
Ronghui,2
Rongjun,2
Rongqing,3
Rongrong,6
Rongzhen,2
Roni,13
Ronia,142
Roniah,2
Ronica,9
Ronicka,2
Ronida,6
Roniele,2
Ronija,12
Ronika,14
Ronina,2
Ronisha,2
Ronit,4
Ronita,12
Roniya,8
Roniyati,2
Ronja,6908
Ronjah,3
Ronjalee,2
Ronja-Li,3
Ronja-Maria,2
Ronja-Mi,5
Ronna,6
Ronni,4
Ronnia,3
Ronnie,29
Ronniesdotter,6
Ronnika,2
Ronnja,2
Ronny,67
Ronnya,3
Ronnysdotter,14
Ronquillo,2
Rony,8
Ronya,305
Ronyah,15
Ronza,33
Roo,5
Rooa,7
Roobi,2
Roobina,4
Rooble,12
Rood,5
Rooda,32
Roodabeh,5
Roodo,10
Roohangiz,6
Roohi,8
Rookhosh,2
Rooma,4
Roomi,2
Roon,4
Roona,2
Roonak,14
Rooney,3
Roonglawan,3
Roongnapha,2
Roongratree,2
Roopa,10
Roopali,6
Roopam,2
Roopashree,3
Roos,29
Roosa,41
Roosamari,2
Roosa-Maria,4
Roose,5
Roose-Marie,7
Rooshan,4
Roosi,6
Roosie,3
Roosje,3
Roos-Mari,6
Roos-Marie,11
Roosmarijn,7
Rooth,2
Rooz,10
Ropak,6
Ropel,3
Roperta,2
Ropina,4
Roqaia,7
Roqaieh,2
Roqaiya,3
Roqaya,26
Roqayah,2
Roqaye,4
Roqeia,3
Roqeya,2
Roqia,49
Roqiya,6
Roqya,5
Rora,3
Rori,6
Rorie,4
Roro,2
Rory,8
Ros,167
Rós,39
Ros Mari,7
Ros Marie,8
Rosa,4097
Rosá,2
Rósa,12
Rosa Cecilia,2
Rosa Maria,21
Rosa Marie,2
Rosabel,4
Rosabella,7
Rosa-Britt,5
Rosaine,2
Rosalba,43
Rosalbina,2
Rosalee,16
Rosa-Lee,3
Rosaleen,13
Rosalena,2
Rosali,99
Rosa-Li,12
Rosalia,177
Rosalía,2
Rosália,2
Rosalie,800
Rosa-Lie,10
Rosalié,3
Rosaliina,3
Rosalija,6
Rosalill,46
Rosa-Lill,63
Rosalin,34
Rosalina,61
Rosalind,53
Rosalinda,113
Rosa-Linda,5
Rosalinde,11
Rosaline,39
Rosalinn,21
Rosa-Linn,3
Rosalinne,2
Rosalita,15
Rosalje,2
Rosalla,2
Rosally,2
Rosalva,3
Rosaly,9
Rosalyn,22
Rosalynn,11
Rosamaria,9
Rosa-Maria,15
Rosa-Marie,10
Rosami,2
Rosamon,2
Rosamond,2
Rosamund,3
Rosamunda,10
Rosamunde,2
Rosamystica,2
Rosan,3
Rosana,95
Rosanda,7
Rosandra,3
Rosane,6
Rosangel,2
Rosangela,23
Rosania,2
Rosann,7
Rosanna,758
Ros-Anna,2
Rosanne,56
Rosari,2
Rosaria,32
Rosarin,5
Rosario,443
Rosário,4
Rosas,5
Rosaura,20
Rosavilla,2
Rosbritt,8
Ros-Britt,22
Roschan,2
Rosdahl,2
Rose,3159
Rosé,33
Rosè,2
Rose Maj,3
Rose Mari,8
Rose Maria,4
Rose Marie,136
Rose Mary,6
Rosea,2
Roséa,2
Roseana,2
Roseane,4
Rose-Angel,2
Roseann,5
Rose-Ann,6
Roseanna,25
Rose-Anna,6
Roseanne,18
Rose-Anne,5
Rose-Britt,19
Rose-Cathrine,2
Rose-Charlotte,2
Roseel,6
Rosefin,5
Rose-Gunn,2
Rosel,106
Rosela,13
Roseli,22
Roselia,10
Rosélia,2
Roselie,25
Rose-Lie,2
Roselil,3
Roselill,5
Rose-Lill,7
Roselin,17
Roselina,3
Roselind,4
Roseline,35
Roselita,3
Rosell,6
Rosella,42
Roselle,8
Rose-Louise,2
Rosely,6
Roselyn,34
Roselyne,10
Roselynn,4
Rose-Maj,33
Rose-Margreth,2
Rosemari,61
Rose-Mari,437
Rosemaria,2
Rose-Maria,22
Rose-Marianne,6
Rosemarie,607
Rose-Marie,9059
Rosemary,205
Rose-Mary,43
Rose-Marye,2
Rosemay,2
Rose-May,13
Rosemeire,2
Rosemond,5
Rosen,20
Rosén,2
Rosena,3
Rosenberg,2
Rosenblad,2
Rosenda,9
Rosendahl,4
Rosendal,5
Rosene,2
Rosengaard,14
Rosengren,3
Rosengull,3
Rosenknopp,5
Rosenkrans,3
Rosenkvist,3
Rosenova,10
Rosenvinge,4
Rosenörn,3
Roser,6
Roserin,3
Roses,2
Roseth,4
Rosetta,37
Rosette,61
Rosetti,3
Rosey,7
Rosh,5
Rosha,12
Roshaan,2
Roshan,57
Roshana,10
Roshanak,52
Roshang,4
Roshani,21
Roshanie,2
Roshdi,11
Roshdy,5
Roshe,2
Roshelen,2
Roshelle,4
Roshen,7
Roshgar,2
Roshild,4
Roshin,21
Roshine,3
Roshini,19
Roshna,58
Roshni,27
Rosi,120
Rosia,4
Rosiane,3
Rosi-Ann,3
Rosianna,2
Rosibel,5
Rosica,5
Rosida,3
Rosie,640
Rosié,2
Rosie Marie,4
Rosie-Marie,15
Rosil,12
Rosila,2
Rosilda,6
Rosilene,5
Rosill,2
Rosim,6
Rosimar,3
Rosi-Mari,2
Rosin,5
Rosina,288
Rosinah,2
Rosinda,5
Rosine,104
Rosio,7
Rosiris,2
Rosis,5
Rosita,2699
Rosite,3
Rositha,65
Rositsa,18
Rositta,3
Rositza,4
Rosjana,4
Roska,3
Rosl,2
Rosleen,3
Roslin,23
Roslina,2
Roslinda,2
Roslyn,19
Rosmaj,3
Ros-Maj,10
Rosmargret,2
Ros-Margret,2
Rosmari,406
Ros-Mari,910
Rosmaria,3
Ros-Maria,3
Rosmarie,640
Ros-Marie,1924
Ros-Marié,2
Rosmarin,2
Rosmarine,2
Rosmary,21
Ros-Mary,2
Ros-May,2
Rosmeri,3
Rosmery,10
Rosmini,3
Rosmira,2
Rosmy,3
Rosna,4
Rosner,3
Rosol,20
Ross,23
Rossa,6
Rossalin,2
Rossaline,2
Rossana,120
Rossanna,6
Rossarin,12
Rosse,5
Rossel,5
Rossella,10
Rossemarie,2
Rossemary,2
Rossi,19
Rossie,13
Rossina,3
Rossio,5
Rossitsa,2
Rossitza,7
Rosslyn,3
Rossmary,2
Rossol,5
Rossukon,7
Rossul,2
Rossy,30
Rostam,14
Rostem,4
Rostgaard,14
Rosul,8
Rosveig,2
Rosweig,2
Rosvi,2
Rosvita,9
Roswita,14
Roswitha,120
Roswitta,2
Rosy,53
Rosye,2
Rosyl,3
Rosyne,3
Rosza,4
Roszika,2
Rot,2
Rota,6
Rotana,3
Rotao,2
Rotchana,8
Rotcharin,2
Rotha,3
Rothe,3
Rotinda,4
Rotjana,10
Rotraud,4
Rotraut,4
Rotsarin,6
Rotsukhon,6
Rotsukon,2
Roua,100
Rouaa,51
Rouah,5
Rouaida,7
Rouand,2
Rouaya,3
Rouayda,10
Rouba,61
Roubin,5
Roubina,2
Roud,2
Rouda,9
Roudabeh,3
Roudaina,2
Roudama,4
Roudayna,2
Roudi,3
Roudin,3
Roudina,3
Roudy,2
Roueida,5
Rouein,2
Rouge,5
Rougui,4
Rouha,7
Rouhangiz,6
Rouhbakhsh,2
Rouhev,2
Rouhi,2
Rouhia,2
Rouhieh,3
Rouhina,2
Rouida,11
Roujin,13
Roukaia,2
Roukan,4
Roukaya,10
Roukia,15
Roukya,2
Roula,261
Roulaf,2
Roulana,4
Roulian,2
Roulin,2
Roulyana,2
Roumaissa,3
Roumany,4
Roumi,3
Roumiana,7
Roun,3
Rounahi,4
Rounak,22
Rounborg,5
Rounda,2
Rounza,2
Roupak,4
Roupina,3
Rouqaya,2
Rous,2
Rousanne,2
Rousel,3
Roushan,8
Roushanak,3
Roushin,7
Rousim,2
Rouss,2
Roussel,2
Rousul,2
Rouwaida,6
Rouvan,2
Rouwayda,2
Rouweda,2
Roux,2
Rouya,9
Rouz,9
Rouza,9
Rouzan,3
Rouzana,4
Rouzi,2
Rouzin,5
Rouzit,2
Rova,4
Rowa,13
Rowaa,4
Rowaida,58
Rovan,7
Rowan,24
Rowana,3
Rowanda,2
Rowayda,7
Rowda,24
Rowdo,3
Rowe,2
Roveida,2
Roweida,6
Rowel,2
Rovelyn,4
Rowen,2
Rovena,18
Rowena,84
Rovene,4
Rovéne,2
Roweyda,4
Rowida,8
Rovina,7
Rowina,5
Rownak,7
Rowshan,5
Rowshan-Ara,2
Rowshon,4
Rowyda,2
Rox,6
Roxan,5
Roxana,559
Roxána,2
Roxana-Andreea,3
Roxana-Elena,2
Roxana-Florentina,2
Roxana-Georgiana,2
Roxana-Maria,5
Roxana-Mariana,2
Roxanda,2
Roxane,33
Roxani,4
Roxann,6
Roxanna,222
Roxanne,148
Roxette,5
Roxi,2
Roxie,12
Roxina,3
Roxona,2
Roxsana,3
Roxsanna,7
Roxy,42
Roxzanna,2
Roy,13
Roya,486
Royah,2
Royal,2
Royale,5
Royalty,9
Royana,14
Royar,2
Royce,4
Royda,2
Roye,2
Royna,33
Roynie,2
Roysdotter,12
Roz,132
Roza,557
Róza,24
Rozafa,9
Rozah,4
Rozaleen,2
Rozali,6
Rozalia,232
Rozália,16
Rozalie,9
Rozalija,67
Rozalin,35
Rozalina,11
Rozalinda,8
Rozaline,6
Rozalyn,2
Rozan,33
Rozana,38
Rozani,2
Rozann,4
Rozanna,31
Rozanne,6
Rozarin,2
Rozario,2
Rozda,2
Roze,20
Rozeen,3
Rozeena,3
Rozel,2
Rozelin,24
Rozeline,2
Rozella,2
Rozelle,2
Roze-Marie,2
Rozemarijn,5
Rozemary,2
Rozen,4
Rozena,3
Rozenn,2
Rozerin,44
Rozet,8
Rozeta,19
Rozetta,2
Rozette,7
Rozgar,9
Rozh,2
Rozha,9
Rozhan,43
Rozheen,8
Rozhgar,9
Rozhin,28
Rozhina,2
Rozhna,3
Rozi,31
Rozia,4
Rozica,3
Rozie,6
Rozif,3
Rozik,4
Rozika,9
Rozin,32
Rozina,78
Rozine,2
Rozit,2
Rozita,92
Rozitasadat,2
Rozitha,9
Roziya,3
Rozlin,5
Rozlina,2
Rozmari,7
Rozmarie,2
Rozmary,2
Rozsa,18
Rózsa,4
Rozsi,9
Rozy,7
Rquia,2
Rrahime,2
Rrezarta,30
Rrezarte,3
Rreze,4
Rrezearta,2
Rrita,2
Rrushe,7
Rsha,2
Rshan,7
Rtaj,3
Rtie,2
Ru,75
Rua,34
Ruaa,128
Ruáa,2
Ruah,3
Ruaida,4
Ruan,7
Ruana,5
Ruang,2
Ruangthong,2
Ruayda,2
Ruba,243
Rubab,26
Rubaba,12
Rubaiya,2
Ruban,2
Rubana,3
Rubar,10
Rubaya,3
Rubeena,3
Rubeida,2
Rubeina,2
Rubella,2
Ruben,7
Rubén,2
Rubensdotter,7
Ruberg,2
Rubi,92
Rubí,2
Rubia,8
Rubidia,2
Rubie,11
Rubiela,9
Rubija,5
Rubika,2
Rubilyn,2
Rubin,18
Rubina,151
Rubine,7
Rubirosa,2
Rubiya,4
Rubjerg,11
Ruby,473
Rubü,2
Rubye,2
Ruby-Lou,2
Rubylyn,2
Ruby-Rose,2
Rucha,3
Ruchada,2
Ruchi,21
Ruchika,12
Ruchini,2
Ruchira,12
Ruchirada,2
Ruchita,4
Rudain,2
Rudaina,22
Rudainah,4
Rudayna,5
Rudee,4
Rudeina,4
Rudeli,2
Rudersdotter,2
Rudha,2
Rudhi,2
Rudi,12
Rudia,3
Rudie,5
Rudina,47
Rudine,9
Rudis,2
Rudit,3
Rudite,8
Rudli,4
Rudmor,2
Rudo,2
Rudolf,3
Rudolfina,4
Rudolfovna,4
Rudolfsdotter,9
Rudra,4
Rudrani,2
Rudwan,2
Rudy,18
Rudzija,2
Rue,15
Rueangrawi,2
Rueda,2
Ruedee,3
Ruela,2
Ruena,3
Ruesom,2
Ruethai,3
Ruethairat,6
Rufad,2
Rufada,4
Rufael,5
Rufai,4
Rufaida,11
Rufaro,4
Rufat,5
Rufaydah,2
Rufei,2
Rufeyda,2
Ruffa,12
Rufida,4
Rufin,2
Rufina,18
Rufino,2
Rufta,135
Ruftalem,17
Ruftaliem,4
Ruftana,29
Rugaia,2
Rugaya,2
Ruggie,2
Rugholm,2
Rugia,6
Rugiatu,2
Rugile,17
Rugiya,3
Rugya,2
Ruha,27
Ruhama,10
Ruhan,2
Ruhana,2
Ruhangiz,3
Ruhani,3
Ruhat,2
Ruhee,2
Ruhef,2
Ruhena,2
Ruhi,8
Ruhia,2
Ruhija,2
Ruhina,3
Ruhiye,2
Ruhiyya,4
Ruhma,3
Ruhshona,5
Ruht,5
Rui,118
Rui Yun,2
Ruia,4
Ruidan,2
Ruifan,2
Ruifang,4
Ruifen,2
Ruihan,5
Ruihao,2
Ruihong,2
Ruihua,4
Ruijia,4
Ruijie,2
Ruijun,3
Ruili,4
Ruilian,2
Ruilin,5
Ruiling,3
Ruimin,2
Ruina,3
Ruinan,2
Ruini,2
Ruining,3
Ruiping,2
Ruiqi,12
Ruiqian,2
Ruiqin,3
Ruiqing,2
Ruiqiu,3
Ruirui,3
Ruishan,2
Ruisi,2
Ruiting,2
Ruiwen,2
Ruixi,9
Ruixia,3
Ruixin,14
Ruixuan,4
Ruixue,10
Rui-Xue,4
Ruiya,5
Ruiyan,2
Ruiyang,4
Ruiyi,4
Ruiying,2
Ruiyu,5
Ruiyuan,2
Ruiyun,2
Ruizhen,2
Ruizi,2
Ruja,3
Rujapa,3
Ruji,2
Rujikarn,2
Rujikorn,2
Ruji-On,2
Rujira,16
Rujirat,3
Rujka,3
Rujwan,2
Ruka,5
Rukaia,41
Rukaie,2
Rukaieh,2
Rukaiya,4
Rukaja,4
Rukan,8
Rukaya,39
Rukayah,3
Rukayat,5
Rukayeh,2
Ruke,3
Rukea,2
Rukeia,2
Ruken,42
Rukeya,7
Rukh,6
Rukhis,2
Rukhma,2
Rukhosh,7
Rukhsana,52
Rukhsar,19
Rukhshana,4
Rukhshona,5
Rukia,48
Rukiah,3
Rukie,8
Rukija,44
Rukije,30
Rukio,7
Rukiya,30
Rukiyat,2
Rukiye,84
Rukiyo,6
Rukiyye,2
Rukmani,8
Rukmini,3
Ruksana,15
Rukshana,4
Rukshani,4
Rukshar,2
Rukundo,2
Rukuye,3
Rukya,4
Rula,84
Rulia,2
Rull,26
Rulla,8
Rullgardina,10
Ruma,13
Rumaan,9
Rumaisa,15
Ruman,25
Rumana,40
Rumaysa,6
Rumbidzai,6
Rume,5
Rumeena,2
Rumeisa,4
Rumeissa,2
Rumejsa,11
Rumena,4
Rumenka,6
Rumenova,16
Rumer,2
Rumesa,5
Rumeysa,33
Rumi,36
Rumia,3
Rumiana,4
Rumieva,3
Rumiko,4
Rumina,4
Rumisa,5
Rumiya,2
Rumiye,8
Rumjana,3
Rumki,4
Rumpai,5
Rumyana,18
Rumäna,2
Run,44
Rún,26
Runa,1246
Rúna,2
Runa-Britt,3
Runah,2
Runak,23
Runa-Lisa,6
Runarsdotter,7
Runborg,5
Rundin,2
Rune,8
Runedotter,5
Runee,2
Runesdotter,94
Runesdtr,2
Runesson,2
Runette,2
Runfeng,2
Rung,4
Rungaroon,8
Rungarun,16
Rung-Arun,8
Runge,6
Rungfa,2
Runglawan,5
Rungmanee,2
Rungnapa,30
Rungnapha,33
Rungpailin,3
Rungrat,10
Rungratsamee,2
Rungrawan,2
Rungrawee,3
Rungruang,2
Rungrudee,5
Rungrueang,3
Rungruedee,6
Rungruedi,2
Rungrut,2
Rungsiri,3
Rungsuriya,2
Rungtawan,3
Rungthip,16
Rungthiwa,10
Rungtip,3
Rungtiwa,9
Runhild,27
Runi,14
Runia,2
Runis,17
Runjuan,3
Runny,2
Runosdotter,3
Runu,3
Ruo,5
Ruoa,3
Ruobing,3
Ruochen,4
Ruohan,3
Ruohong,2
Ruolan,5
Ruolin,5
Ruomei,2
Ruonan,2
Ruoping,2
Ruoqi,3
Ruoqiao,2
Ruoshan,2
Ruoshui,3
Ruoxi,12
Ruoxin,5
Ruoxue,2
Ruoyao,2
Ruoyi,5
Ruoyu,6
Ruoyun,3
Rupa,28
Rupak,3
Rupal,2
Rupali,22
Rupasinghe,3
Rupel,2
Rupesh,2
Rupika,9
Rupinder,13
Rupsa,2
Ruqaia,14
Ruqaiah,3
Ruqaie,3
Ruqaiya,6
Ruqaya,93
Ruqayah,36
Ruqayya,19
Ruqayyah,9
Ruqeya,3
Ruqia,46
Ruqiea,2
Ruqio,3
Ruqiya,63
Ruqiyo,59
Ruquia,2
Ruquyo,10
Ruqya,4
Ruri,2
Ruriko,3
Ruriksdotter,4
Ruriya,2
Rusa,5
Rusal,2
Rusalina,2
Rusana,3
Rusanda,2
Ruse,2
Rusel,5
Rusella,2
Rusema,2
Rusen,8
Ruseva,4
Rusha,3
Rushan,4
Rushana,2
Rushangul,2
Rushda,4
Rushdey,2
Rushdi,17
Rushdy,4
Rushe,7
Rushen,4
Rushi,2
Rushika,3
Rushin,3
Rushna,2
Rusil,2
Rusl,2
Ruslana,31
Ruslanovna,14
Rusmila,3
Rusmira,8
Rusne,13
Rusné,2
Rusol,4
Russel,8
Russell,5
Russi,2
Russl,3
Russol,3
Russom,54
Russul,2
Rustam,6
Rustem,3
Rustemi,3
Rustom,3
Rustum,11
Rusudan,10
Rusul,98
Rut,17877
Rut Inger,2
Rut Marie,4
Ruta,294
Rut-Ann,4
Rutba,2
Rutchanee,2
Rute,16
Rut-Ellen,2
Rut-Emma,3
Rutgerd,11
Rut-Gerd,2
Rutgersdotter,7
Rutgärd,2
Ruth,15005
Rutha,18
Ruthairat,3
Ruth-Ann,4
Ruth-Anne,4
Ruth-Ellen,3
Rutherford,2
Ruth-Eva,2
Ruthi,2
Ruthie,5
Ruth-Inger,5
Ruth-Mari,9
Ruth-Marie,15
Ruthsdotter,3
Ruthy,3
Ruti,2
Rutileia,2
Rut-Inger,6
Rutland,2
Rut-Maj,2
Rut-Mari,9
Rut-Marie,22
Rutsdotter,3
Rut-Sofie,2
Rutt,12
Rutta,7
Rutu,2
Rutuja,2
Rutvi,5
Ruua,2
Ruud,8
Ruuma,2
Ruun,29
Ruuney,2
Ruusa,2
Ruusu,5
Ruut,23
Ruuth,4
Ruva,3
Ruwa,2
Ruwaida,42
Ruwaidah,10
Ruwani,9
Ruwayda,54
Ruwaydo,4
Ruweda,19
Ruwedo,5
Ruweedo,2
Ruweida,24
Ruvejda,8
Ruwejda,2
Ruveyda,3
Ruweyda,156
Ruweydo,16
Ruvi,3
Ruvini,3
Ruwini,2
Ruwyet,2
Ruxana,2
Ruxanda,4
Ruxandra,50
Ruxianguli,2
Ruxin,2
Ruxue,2
Ruya,22
Ruyi,3
Ruying,3
Ruyue,2
Ruyun,2
Ruz,2
Ruza,144
Ruzainah,2
Ruzan,7
Ruzana,3
Ruzanna,34
Ruzbana,2
Ruze,2
Ruzena,28
Ruzgar,2
Ruzhdieva,2
Ruzhdije,2
Ruzhica,6
Ruzica,229
Ruzmira,2
Rwaa,7
Rwaida,19
Rwamba,2
Rwan,17
Rwayda,3
Rwbar,2
Rweda,4
Rwida,5
Rwnak,2
Rwzan,7
Ry,5
Rya,2
Ryaam,2
Ryaan,3
Ryad,9
Ryaheen,2
Ryal,2
Ryam,13
Ryan,28
Ryana,4
Rydberg,5
Rydlund,3
Rye,19
Rygaard,4
Ryham,3
Ryhana,2
Ryhanna,2
Rüken,3
Rükiye,8
Rylee,4
Ryleigh,2
Ryley,2
Rylie,4
Rym,7
Ryma,3
Rymas,2
Rymdblomma,2
Rymer,2
Rümeysa,27
Rymma,2
Ryna,3
Rynad,3
Rynaz,3
Rynosdotter,2
Ryo,6
Ryoko,10
Ryott,11
Ryskul,2
Ryszarda,18
Ryta,5
Rüta,7
Rytal,7
Ryte,2
Ryttar,3
Rytter,9
Ryun,12
Ryung,5
Ryva,2
Ryve,6
Rüveyda,10
Rüya,29
Rzaij,12
Rzan,17
Rzgar,20
Råbock,3
Råda,2
Råsa,7
Råse-Marie,2
Råsmari,3
Räf,8
Rälg,11
Rännar,10
Räs,2
Räv,2
Rö,6
Rödebaek,2
Röfn,3
Röhn,2
Röjås,2
Römer,7
Rön,5
Rönn,8
Rönnaug,18
Rønnaug,2
Rönnow,36
Rörbaek,2
Rösholmen,2
Röskva,10
Sa,17
Saab,2
